trial_num,prompt,model_choice,human_choice,reward,cumulative_reward,log_likelihood,top2_tokens
0,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<",U,P,1,1,-0.7578125,"[{'token': 'U', 'prob': 0.53125}, {'token': 'P', 'prob': 0.46875}]"
1,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<",P,U,1,2,-0.828125,"[{'token': 'P', 'prob': 0.5625}, {'token': 'U', 'prob': 0.4375}]"
2,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<",P,P,0,2,-0.4765625,"[{'token': 'P', 'prob': 0.62109375}, {'token': 'U', 'prob': 0.376953125}]"
3,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<",U,U,0,2,-0.51953125,"[{'token': 'U', 'prob': 0.59375}, {'token': 'P', 'prob': 0.40625}]"
4,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<",P,U,1,3,-1.40625,"[{'token': 'P', 'prob': 0.75390625}, {'token': 'U', 'prob': 0.2451171875}]"
5,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<U>>.
You press <<",P,U,1,4,-1.21875,"[{'token': 'P', 'prob': 0.70703125}, {'token': 'U', 'prob': 0.294921875}]"
6,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<",P,U,1,5,-0.69140625,"[{'token': 'U', 'prob': 0.5}, {'token': 'P', 'prob': 0.5}]"
7,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<",U,U,1,6,-0.4765625,"[{'token': 'U', 'prob': 0.62109375}, {'token': 'P', 'prob': 0.376953125}]"
8,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<",U,P,0,6,-1.21875,"[{'token': 'U', 'prob': 0.70703125}, {'token': 'P', 'prob': 0.294921875}]"
9,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<P>>.
You press <<",U,U,0,6,-0.6328125,"[{'token': 'U', 'prob': 0.53125}, {'token': 'P', 'prob': 0.46875}]"
10,"In this task, you have to repeatedly choose between two slot machines labeled U and P.
You can choose a slot machine by pressing its corresponding key.You press <<P>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<P>>.
You press <<U>>.
You press <<",U,P,1,7,-0.7578125,"[{'token': 'U', 'prob': 0.53125}, {'token': 'P', 'prob': 0.46875}]"
